Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
33.06443533,9.711504822,0.10418335,0.876726837
33.08444433,9.723779297,0.095351715,0.881965942
33.10445333,9.726324005,0.092058563,0.880169678
33.12446233,9.734856262,0.087418213,0.884061584
33.14447033,9.721833344,0.091908875,0.882864075
33.16447933,9.736802216,0.099393311,0.880019989
33.18448833,9.714348907,0.10059082,0.881217499
33.20449733,9.73395813,0.105680237,0.883013763
33.22450533,9.706265717,0.098644867,0.874780884
33.24451433,9.73276062,0.108374634,0.866398315
33.26452333,9.703421631,0.10178833,0.875679016
33.28453133,9.713600464,0.104333038,0.869841156
33.30454033,9.715845795,0.090411987,0.873583374
33.32454933,9.721833344,0.087867279,0.876128082
33.34455833,9.71165451,0.09834549,0.868344269
33.36456633,9.7210849,0.099692688,0.88690567
33.38457533,9.726024628,0.101938019,0.871637421
33.40458433,9.718390503,0.091908875,0.878972168
33.42459333,9.730814667,0.114212494,0.879271545
33.44460133,9.726773071,0.098495178,0.881516876
33.46461033,9.726024628,0.105530548,0.875978394
33.48461933,9.70581665,0.093256073,0.874481506
33.50462833,9.729766846,0.109123077,0.86475174
33.52463633,9.709109802,0.09131012,0.879271545
33.54464533,9.723629608,0.106278992,0.878523102
33.56465433,9.709858246,0.093705139,0.866248627
33.58466233,9.71868988,0.114062805,0.871787109
33.60467133,9.707762604,0.095202026,0.877325592
33.62468033,9.714199219,0.103584595,0.883313141
33.64468933,9.717941437,0.099992065,0.884211273
33.66470096,9.712103577,0.1088237,0.873733063
33.68470996,9.719138947,0.102836151,0.870439911
33.70471896,9.707463226,0.099692688,0.879570923
33.72472796,9.717192993,0.103285217,0.867446136
33.74473596,9.719288635,0.089962921,0.873733063
33.76474496,9.725425873,0.096249847,0.886606293
33.78475396,9.712702332,0.091459808,0.880169678
33.80476296,9.727222137,0.111218719,0.88570816
33.82477096,9.710307312,0.100141754,0.880469055
33.84477996,9.741891632,0.114511871,0.88930069
33.86478896,9.706415405,0.089962921,0.882115631
33.88479696,9.734407196,0.103434906,0.870739288
33.90480596,9.716743927,0.09834549,0.880319366
33.92481496,9.724078674,0.109572144,0.878373413
33.94482396,9.711205444,0.102536774,0.875080261
33.96483196,9.718839569,0.099093933,0.87642746
33.98484096,9.71644455,0.09714798,0.887354736
34.00484996,9.707163849,0.097447357,0.873733063
34.02485896,9.717642059,0.098195801,0.883612518
34.04486696,9.716594238,0.086220703,0.88690567
34.06487596,9.723928986,0.095202026,0.883911896
34.08488496,9.723928986,0.095651093,0.874780884
34.10489396,9.735305328,0.098195801,0.874631195
34.12490196,9.71165451,0.096100159,0.868643646
34.14491096,9.733658752,0.099542999,0.868793335
34.16491996,9.719737701,0.099243622,0.879720612
34.18492896,9.726024628,0.104632416,0.874930573
34.20493696,9.710157623,0.098644867,0.880319366
34.22494596,9.719288635,0.115559692,0.881516876
34.24495496,9.717642059,0.102087708,0.867296448
34.26496396,9.709858246,0.098495178,0.880918121
34.28497196,9.712402954,0.09011261,0.863853607
34.30498096,9.712402954,0.087867279,0.878972168
34.32498996,9.722581787,0.091759186,0.870290222
34.34499796,9.719737701,0.101189575,0.889899445
34.36500696,9.732311554,0.104482727,0.876876526
34.38501596,9.71988739,0.095800781,0.884959717
34.40502496,9.725425873,0.102686462,0.877924347
34.42503296,9.720635834,0.096998291,0.872236176
34.44504196,9.736203461,0.104782104,0.870739288
34.46505096,9.707463226,0.092507629,0.885558472
34.48505996,9.720486145,0.111368408,0.880169678
34.50506796,9.708361359,0.098644867,0.86939209
34.52507696,9.724677429,0.113913116,0.881217499
34.54508596,9.705068207,0.096100159,0.869541779
34.56509496,9.721533966,0.098944244,0.88106781
34.58510296,9.711205444,0.098644867,0.880768433
34.60511196,9.719138947,0.090561676,0.874930573
34.62512096,9.733359375,0.096549225,0.884660339
34.64512996,9.720037079,0.098644867,0.890797577
34.66513846,9.723629608,0.105829926,0.889749756
34.68514746,9.717192993,0.096399536,0.86939209
34.70515646,9.729018402,0.121846619,0.874331818
34.72516546,9.70701416,0.101189575,0.877325592
34.74517346,9.730515289,0.111817474,0.875978394
34.76518246,9.715995483,0.098644867,0.891546021
34.78519146,9.72572525,0.104782104,0.885259094
34.80520046,9.707762604,0.102237396,0.873283997
34.82520846,9.717791748,0.113613739,0.88930069
34.84521746,9.713151398,0.095351715,0.881816254
34.86522646,9.728868713,0.107476501,0.887654114
34.88523546,9.708061981,0.092507629,0.87403244
34.90524346,9.722432098,0.099093933,0.892593842
34.92525246,9.720486145,0.103883972,0.887803802
34.94526146,9.714348907,0.090561676,0.870140533
34.96526946,9.720186768,0.10762619,0.878672791
34.98527846,9.707463226,0.102387085,0.864152985
35.00528746,9.723479919,0.108224945,0.871188354
35.02529646,9.71988739,0.09355545,0.881666565
35.04530446,9.731712799,0.111218719,0.872086487
35.06531346,9.716743927,0.098495178,0.880469055
35.08532246,9.727671204,0.104333038,0.890348511
35.10533146,9.709708557,0.092357941,0.880469055
35.12533946,9.730515289,0.112715607,0.885259094
35.14534846,9.718091125,0.097297668,0.875379639
35.16535746,9.721983032,0.10178833,0.881516876
35.18536646,9.71524704,0.096998291,0.868493958
35.20537446,9.714199219,0.096848602,0.878672791
35.22538346,9.719288635,0.093256073,0.874481506
35.24539246,9.706714783,0.091609497,0.872385864
35.26540146,9.713001709,0.107326813,0.860710144
35.28540946,9.714648285,0.098195801,0.877325592
35.30541846,9.730066223,0.10762619,0.8798703
35.32542746,9.713450775,0.095202026,0.878972168
35.34543646,9.73740097,0.102536774,0.882115631
35.36544446,9.720336456,0.089513855,0.874930573
35.38545346,9.729617157,0.113164673,0.881666565
35.40546246,9.708960114,0.094303894,0.882564697
35.42547146,9.730814667,0.118254089,0.887205048
35.44547946,9.707912292,0.100441132,0.86939209
35.46548846,9.728719025,0.114212494,0.880768433
35.48549746,9.704768829,0.099393311,0.873433685
35.50550546,9.717642059,0.110769653,0.88226532
35.52551446,9.718240814,0.098195801,0.882115631
35.54552346,9.718091125,0.094004517,0.874481506
35.56553246,9.721533966,0.087867279,0.873583374
35.58554046,9.718091125,0.08307724,0.88346283
35.60554946,9.718240814,0.095351715,0.873433685
35.62555846,9.716145172,0.090411987,0.883911896
35.64556746,9.731114044,0.101488953,0.867595825
35.66557537,9.717642059,0.103584595,0.87642746
35.68558437,9.734856262,0.1088237,0.885857849
35.70559337,9.723629608,0.100890198,0.887354736
35.72560237,9.727072449,0.116757202,0.877924347
35.74561037,9.707612915,0.105829926,0.875080261
35.76561937,9.725126495,0.116158447,0.879570923
35.78562837,9.705966339,0.109721832,0.875978394
35.80563737,9.713151398,0.106578369,0.881965942
35.82564537,9.720935211,0.09011261,0.875679016
35.84565437,9.721983032,0.095800781,0.881816254
35.86566338,9.723180542,0.101938019,0.887055359
35.88567237,9.717791748,0.101339264,0.881965942
35.90568037,9.725575562,0.101638641,0.877774658
35.92568937,9.709858246,0.089214478,0.8705896
35.94569837,9.722881165,0.109721832,0.878822479
35.96570737,9.709259491,0.089364166,0.885857849
35.98571537,9.724228363,0.101938019,0.882714386
36.00572437,9.709259491,0.093106384,0.887504425
36.02573337,9.727970581,0.098195801,0.887654114
36.04574137,9.702224121,0.097447357,0.87522995
36.06575037,9.723629608,0.102536774,0.880768433
36.08575938,9.718240814,0.096998291,0.881516876
36.10576837,9.722432098,0.108973389,0.877325592
36.12577637,9.718540192,0.102536774,0.877924347
36.14578537,9.726473694,0.113913116,0.876726837
36.16579437,9.708660736,0.101039886,0.867745514
36.18580337,9.714797974,0.094902649,0.876577148
36.20581137,9.724827118,0.099692688,0.873433685
36.22582037,9.710157623,0.087418213,0.872984619
36.24582937,9.722581787,0.101488953,0.881816254
36.26583837,9.701475677,0.088765411,0.878822479
36.28584637,9.730515289,0.100291443,0.894240417
36.30585537,9.712702332,0.085322571,0.89394104
36.32586437,9.729168091,0.106578369,0.901724854
36.34587337,9.713450775,0.091609497,0.897234192
36.36588137,9.721683655,0.098046112,0.886456604
36.38589037,9.712402954,0.085621948,0.887055359
36.40589937,9.72572525,0.101938019,0.873882751
36.42590737,9.714947662,0.100141754,0.875828705
36.44591637,9.718839569,0.110769653,0.86699707
36.46592537,9.710457001,0.100141754,0.876577148
36.48593437,9.716594238,0.111069031,0.853225708
36.50594237,9.717492371,0.104931793,0.859362946
36.52595137,9.711804199,0.096848602,0.87642746
36.54596037,9.729916534,0.097896423,0.874481506
36.56596937,9.710007935,0.090561676,0.871936798
36.58597737,9.725126495,0.100740509,0.895288239
36.60598637,9.71285202,0.096998291,0.897234192
36.62599537,9.734706573,0.110919342,0.88810318
36.64600437,9.715097351,0.089962921,0.883911896
36.66600871,9.725276184,0.104931793,0.891995087
36.68601771,9.712402954,0.091609497,0.880918121
36.70602671,9.72812027,0.096698914,0.878373413
36.72603571,9.712552643,0.087418213,0.881367188
36.74604371,9.712253265,0.089962921,0.868493958
36.76605271,9.706116028,0.109721832,0.857566681
36.78606171,9.71165451,0.103734283,0.857566681
36.80606971,9.715396729,0.100740509,0.86115921
36.82607871,9.71285202,0.101488953,0.873134308
36.84608771,9.725425873,0.102836151,0.86819458
36.86609671,9.723030853,0.089064789,0.885259094
36.88610471,9.73395813,0.111817474,0.881217499
36.90611371,9.72812027,0.10642868,0.884510651
36.92612271,9.736053772,0.11346405,0.889899445
36.94613171,9.706116028,0.094453583,0.889001312
36.96613971,9.72572525,0.111967163,0.885857849
36.98614871,9.708361359,0.087867279,0.887654114
37.00615771,9.719737701,0.103883972,0.871787109
37.02616671,9.712253265,0.090411987,0.871787109
37.04617471,9.720486145,0.10418335,0.862805786
37.06618371,9.722132721,0.098195801,0.871787109
37.08619271,9.723180542,0.099243622,0.869841156
37.10620171,9.72812027,0.099542999,0.869242401
37.12620971,9.713001709,0.09355545,0.882564697
37.14621871,9.715097351,0.105231171,0.884510651
37.16622771,9.710756378,0.102237396,0.872984619
37.18623671,9.734556885,0.108224945,0.894090729
37.20624471,9.717791748,0.096399536,0.891995087
37.22625371,9.734257507,0.098944244,0.891096954
37.24626271,9.703421631,0.095202026,0.886606293
37.26627071,9.738149414,0.105231171,0.880768433
37.28627971,9.715097351,0.094004517,0.881666565
37.30628871,9.722432098,0.095501404,0.868344269
37.32629771,9.711953888,0.097597046,0.874481506
37.34630571,9.720037079,0.099842377,0.872984619
37.36631471,9.712253265,0.09131012,0.872385864
37.38632371,9.713899841,0.105081482,0.8798703
37.40633271,9.711355133,0.100441132,0.876726837
37.42634071,9.713301086,0.099842377,0.871936798
37.44634971,9.724228363,0.099093933,0.885857849
37.46635871,9.70821167,0.092956696,0.88226532
37.48636771,9.730365601,0.09131012,0.887354736
37.50637571,9.722432098,0.094303894,0.888851624
37.52638471,9.733509064,0.104333038,0.888851624
37.54639371,9.708960114,0.094154205,0.871338043
37.56640171,9.731114044,0.104782104,0.884959717
37.58641071,9.714498596,0.092807007,0.874331818
37.60641971,9.728419647,0.099093933,0.890049133
37.62642871,9.712552643,0.09834549,0.875379639
37.64643671,9.727371826,0.11002121,0.869541779
37.66644696,9.710307312,0.094603271,0.881516876
37.68645596,9.720336456,0.099992065,0.879121857
37.70646496,9.721234589,0.098644867,0.872984619
37.72647296,9.71165451,0.099842377,0.864003296
37.74648196,9.724827118,0.102536774,0.871787109
37.76649096,9.718390503,0.095501404,0.869092712
37.78649996,9.730964355,0.097447357,0.885109406
37.80650796,9.71868988,0.090262299,0.884510651
37.82651696,9.745035095,0.09011261,0.890049133
37.84652596,9.714199219,0.096698914,0.894090729
37.86653396,9.735904083,0.101938019,0.87522995
37.88654296,9.704768829,0.102087708,0.88226532
37.90655196,9.713151398,0.104632416,0.897832947
37.92656096,9.718989258,0.10298584,0.883013763
37.94656896,9.723030853,0.111518097,0.88106781
37.96657796,9.711804199,0.101938019,0.880169678
37.98658696,9.722581787,0.109123077,0.882115631
38.00659596,9.720336456,0.096998291,0.867446136
38.02660396,9.712402954,0.100291443,0.872385864
38.04661296,9.730066223,0.095501404,0.86355423
38.06662196,9.714498596,0.083975372,0.880918121
38.08663096,9.729916534,0.101039886,0.879121857
38.10663896,9.722731476,0.090411987,0.875679016
38.12664796,9.727820892,0.109721832,0.882415009
38.14665696,9.717342682,0.088615723,0.898880768
38.16666496,9.735455017,0.103883972,0.887504425
38.18667396,9.711804199,0.098794556,0.87522995
38.20668296,9.71988739,0.096249847,0.881666565
38.22669196,9.703122253,0.093405762,0.886456604
38.24669996,9.717941437,0.110919342,0.873134308
38.26670896,9.713600464,0.083825684,0.888701935
38.28671796,9.719588013,0.107775879,0.866847382
38.30672696,9.719588013,0.101638641,0.881816254
38.32673496,9.723330231,0.104482727,0.86475174
38.34674396,9.715845795,0.110919342,0.878972168
38.36675296,9.709558868,0.086819458,0.878672791
38.38676196,9.717642059,0.094154205,0.883163452
38.40676996,9.71404953,0.09355545,0.885558472
38.42677896,9.741292877,0.095202026,0.891546021
38.44678796,9.721683655,0.091908875,0.887205048
38.46679596,9.738748169,0.106728058,0.887803802
38.48680496,9.722731476,0.109871521,0.890049133
38.50681396,9.73740097,0.104333038,0.879421234
38.52682296,9.710606689,0.088615723,0.877774658
38.54683096,9.728269958,0.105231171,0.881217499
38.56683996,9.703421631,0.099842377,0.872535553
38.58684896,9.713450775,0.097746735,0.875978394
38.60685796,9.703421631,0.094154205,0.869242401
38.62686596,9.711055756,0.098495178,0.886755981
38.64687496,9.719438324,0.103734283,0.861009521
38.66688683,9.718839569,0.102686462,0.877026215
38.68689483,9.72812027,0.095052338,0.880019989
38.70690383,9.718390503,0.091609497,0.883911896
38.72691283,9.730664978,0.09475296,0.889749756
38.74692183,9.720336456,0.096249847,0.880918121
38.76692983,9.734107819,0.110769653,0.882415009
38.78693883,9.704469452,0.103285217,0.884959717
38.80694783,9.713151398,0.102836151,0.87403244
38.82695683,9.701924744,0.103584595,0.874182129
38.84696483,9.718839569,0.111518097,0.884061584
38.86697383,9.726324005,0.103584595,0.874481506
38.88698283,9.735754395,0.108973389,0.86475174
38.90699183,9.718540192,0.09595047,0.881965942
38.92699983,9.723180542,0.098046112,0.877924347
38.94700883,9.722881165,0.093256073,0.883762207
38.96701783,9.722432098,0.086220703,0.874930573
38.98702583,9.719288635,0.091609497,0.861757965
39.00703483,9.707313538,0.098195801,0.882115631
39.02704383,9.734856262,0.097896423,0.871787109
39.04705283,9.707612915,0.089513855,0.883013763
39.06706083,9.720635834,0.111518097,0.881666565
39.08706983,9.705666962,0.097297668,0.882415009
39.10707883,9.727521515,0.101039886,0.871487732
39.12708783,9.713600464,0.104333038,0.871487732
39.14709583,9.732610931,0.120948486,0.878523102
39.16710483,9.712702332,0.113014984,0.880918121
39.18711383,9.727970581,0.103883972,0.874182129
39.20712183,9.725874939,0.103135529,0.869541779
39.22713083,9.726473694,0.100141754,0.8705896
39.24713983,9.713301086,0.094004517,0.878223724
39.26714883,9.706415405,0.09355545,0.868793335
39.28715683,9.713301086,0.098046112,0.873733063
39.30716583,9.71404953,0.090561676,0.871038666
39.32717483,9.725126495,0.111218719,0.880768433
39.34718383,9.708511047,0.093405762,0.877175903
39.36719183,9.730814667,0.10762619,0.88930069
39.38720083,9.711355133,0.094603271,0.877175903
39.40720983,9.740095367,0.106129303,0.876876526
39.42721883,9.723180542,0.10298584,0.889450378
39.44722683,9.73395813,0.108973389,0.88226532
39.46723583,9.709708557,0.101638641,0.877325592
39.48724483,9.722432098,0.112116852,0.875529327
39.50725283,9.710007935,0.104782104,0.888402557
39.52726183,9.711804199,0.099992065,0.874182129
39.54727083,9.700577545,0.103434906,0.877325592
39.56727983,9.717941437,0.095651093,0.874930573
39.58728783,9.717941437,0.102237396,0.885558472
39.60729683,9.720186768,0.090411987,0.879570923
39.62730583,9.734257507,0.091459808,0.888701935
39.64731483,9.718390503,0.096399536,0.868793335
39.66732225,9.732461243,0.101938019,0.891246643
39.68733125,9.721983032,0.08547226,0.879570923
39.70734025,9.733658752,0.102237396,0.8108638
39.72734825,9.708810425,0.102237396,0.907712402
39.74735725,9.721384277,0.106278992,0.990939331
39.76736625,9.706265717,0.106877747,0.91384964
39.78737525,9.7210849,0.116008759,0.824036407
39.80738325,9.708660736,0.10418335,0.813408508
39.82739225,9.722432098,0.104931793,0.845441895
39.84740125,9.710906067,0.103135529,0.907862091
39.86741025,9.730515289,0.110320587,0.924926605
39.88741825,9.752220154,0.104632416,0.907862091
39.90742725,9.734706573,0.098046112,0.861907654
